job_id,model_id,step,train_loss,total_steps,train_mean_token_accuracy
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1322,0.05644891411066055,1500,0.9801489114761353
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1321,0.20619350671768188,1500,0.9255014061927795
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1320,0.16554632782936096,1500,0.9478021860122681
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1319,0.33425238728523254,1500,0.8912529349327087
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1318,0.02545398287475109,1500,0.9909090995788574
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1317,0.24534286558628082,1500,0.9171779155731201
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1316,0.21962721645832062,1500,0.9370629191398621
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1315,0.24838030338287354,1500,0.9223300814628601
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1314,0.18607880175113678,1500,0.9436997175216675
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1313,0.04599433392286301,1500,0.98525071144104
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1312,0.11770189553499222,1500,0.9589372277259827
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1311,0.203971266746521,1500,0.9441117644309998
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1310,0.1931280493736267,1500,0.9420084953308105
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1309,0.0840185210108757,1500,0.9732510447502136
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1308,0.1011204719543457,1500,0.9596977233886719
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1307,0.3592132329940796,1500,0.8884891867637634
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1306,0.1640290915966034,1500,0.9568732976913452
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1305,0.04200642555952072,1500,0.9852631688117981
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1304,0.06396663933992386,1500,0.9873684048652649
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1303,0.1874309778213501,1500,0.9214091897010803
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1302,0.06331872195005417,1500,0.977337121963501
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1301,0.09662438929080963,1500,0.9716598987579346
